date, Time, Sec since start, Connected, Data changed, AttitudeActual.Pitch, AttitudeActual.Roll, AttitudeActual.Yaw
2011-10-22, 23:05:01.725, 96.264, 1, 1, -0.750426, -2.82592, 162.634
2011-10-22, 23:05:01.829, 96.368, 1, 1, -0.711007, -2.8508, 162.502
2011-10-22, 23:05:01.924, 96.463, 1, 1, -0.637978, -2.81184, 162.351
2011-10-22, 23:05:02.27, 96.566, 1, 1, -0.667895, -2.76758, 162.19
2011-10-22, 23:05:02.131, 96.67, 1, 1, -0.718879, -2.86103, 162.047
2011-10-22, 23:05:02.224, 96.763, 1, 0, -0.718879, -2.86103, 162.047
2011-10-22, 23:05:02.324, 96.863, 1, 1, -0.813294, -2.85471, 161.747
2011-10-22, 23:05:02.423, 96.962, 1, 1, -0.870981, -2.73562, 161.603
2011-10-22, 23:05:02.527, 97.066, 1, 1, -0.791604, -2.72357, 161.424
2011-10-22, 23:05:02.626, 97.165, 1, 1, -0.760757, -2.82635, 161.324
2011-10-22, 23:05:02.727, 97.266, 1, 1, -0.628203, -2.82837, 161.166
2011-10-22, 23:05:02.828, 97.367, 1, 1, -0.543138, -2.82716, 160.998
2011-10-22, 23:05:02.924, 97.463, 1, 1, -0.498335, -2.80536, 160.834
2011-10-22, 23:05:03.26, 97.565, 1, 1, -0.545066, -2.81023, 160.701
2011-10-22, 23:05:03.126, 97.665, 1, 1, -0.520602, -2.8537, 160.555
2011-10-22, 23:05:03.224, 97.763, 1, 0, -0.520602, -2.8537, 160.555
2011-10-22, 23:05:03.325, 97.864, 1, 1, -0.469717, -2.77176, 160.277
2011-10-22, 23:05:03.424, 97.963, 1, 1, -0.22433, -2.90196, 160.001
2011-10-22, 23:05:03.558, 98.097, 1, 0, -0.22433, -2.90196, 160.001
2011-10-22, 23:05:03.625, 98.164, 1, 1, 0.0489669, -2.91457, 159.846
2011-10-22, 23:05:03.730, 98.269, 1, 1, 0.0991367, -2.82967, 159.753
2011-10-22, 23:05:03.829, 98.368, 1, 1, 0.860815, -3.23126, 159.553
2011-10-22, 23:05:03.928, 98.467, 1, 1, 0.887598, -2.89635, 159.458
2011-10-22, 23:05:04.61, 98.6, 1, 1, 1.03264, -2.6213, 159.291
2011-10-22, 23:05:04.127, 98.666, 1, 0, 1.03264, -2.6213, 159.291
2011-10-22, 23:05:04.225, 98.764, 1, 1, 1.26981, -2.77768, 159.01
2011-10-22, 23:05:04.325, 98.864, 1, 0, 1.26981, -2.77768, 159.01
2011-10-22, 23:05:04.425, 98.964, 1, 1, 0.865214, -2.81697, 158.719
2011-10-22, 23:05:04.546, 99.085, 1, 1, 0.960899, -2.83311, 158.541
2011-10-22, 23:05:04.625, 99.164, 1, 1, 1.07609, -2.73348, 158.362
2011-10-22, 23:05:04.732, 99.271, 1, 1, 0.987442, -2.79691, 158.12
2011-10-22, 23:05:04.832, 99.371, 1, 0, 0.987442, -2.79691, 158.12
2011-10-22, 23:05:04.927, 99.466, 1, 1, 1.04085, -2.78747, 157.953
2011-10-22, 23:05:05.62, 99.601, 1, 0, 1.04085, -2.78747, 157.953
2011-10-22, 23:05:05.128, 99.667, 1, 1, 1.44015, -2.56214, 157.482
2011-10-22, 23:05:05.226, 99.765, 1, 0, 1.44015, -2.56214, 157.482
2011-10-22, 23:05:05.327, 99.866, 1, 1, 1.47277, -2.57885, 157.341
2011-10-22, 23:05:05.425, 99.964, 1, 1, 1.50792, -2.63759, 157.069
2011-10-22, 23:05:05.551, 100.09, 1, 0, 1.50792, -2.63759, 157.069
2011-10-22, 23:05:05.618, 100.157, 1, 1, 1.52026, -2.80977, 156.966
2011-10-22, 23:05:05.729, 100.268, 1, 1, 1.34443, -2.8804, 156.852
2011-10-22, 23:05:05.828, 100.367, 1, 1, 0.508647, -2.48794, 156.843
2011-10-22, 23:05:05.928, 100.467, 1, 1, 0.137849, -2.65333, 156.671
2011-10-22, 23:05:06.63, 100.602, 1, 1, -0.231401, -2.5245, 156.543
2011-10-22, 23:05:06.129, 100.668, 1, 1, -0.217889, -2.51297, 156.401
2011-10-22, 23:05:06.234, 100.773, 1, 1, -0.190468, -2.53074, 156.262
2011-10-22, 23:05:06.342, 100.881, 1, 1, -0.185638, -2.54348, 156.125
2011-10-22, 23:05:06.539, 101.078, 1, 1, -0.12703, -2.51801, 155.828
2011-10-22, 23:05:06.640, 101.179, 1, 1, -0.216405, -2.61873, 155.71
2011-10-22, 23:05:06.737, 101.276, 1, 1, -0.181085, -2.75508, 155.6
2011-10-22, 23:05:06.829, 101.368, 1, 1, -0.0390386, -2.72651, 155.46
2011-10-22, 23:05:06.931, 101.47, 1, 1, 0.0873195, -2.64535, 155.298
2011-10-22, 23:05:07.53, 101.592, 1, 1, 0.184465, -2.69502, 155.027
2011-10-22, 23:05:07.129, 101.668, 1, 0, 0.184465, -2.69502, 155.027
2011-10-22, 23:05:07.227, 101.766, 1, 1, 0.312622, -2.69789, 154.92
2011-10-22, 23:05:07.330, 101.869, 1, 1, 0.394537, -2.7603, 154.594
2011-10-22, 23:05:07.427, 101.966, 1, 0, 0.394537, -2.7603, 154.594
2011-10-22, 23:05:07.553, 102.092, 1, 1, 0.710612, -2.71477, 154.313
2011-10-22, 23:05:07.627, 102.166, 1, 0, 0.710612, -2.71477, 154.313
2011-10-22, 23:05:07.727, 102.266, 1, 1, 0.600473, -2.74262, 154.228
2011-10-22, 23:05:07.829, 102.368, 1, 1, 0.335106, -2.94204, 154.123
2011-10-22, 23:05:07.928, 102.467, 1, 1, 0.148209, -2.75503, 153.93
2011-10-22, 23:05:08.65, 102.604, 1, 1, 0.00994902, -2.76623, 153.806
2011-10-22, 23:05:08.129, 102.668, 1, 1, -0.0615354, -2.76783, 153.669
2011-10-22, 23:05:08.227, 102.766, 1, 1, -0.0662538, -2.77268, 153.531
2011-10-22, 23:05:08.328, 102.867, 1, 1, -0.0667051, -2.77347, 153.392
2011-10-22, 23:05:08.427, 102.966, 1, 1, -0.0810263, -2.77943, 153.256
2011-10-22, 23:05:08.558, 103.097, 1, 1, -0.0846429, -2.78873, 152.972
2011-10-22, 23:05:08.629, 103.168, 1, 0, -0.0846429, -2.78873, 152.972
2011-10-22, 23:05:08.729, 103.268, 1, 1, -0.0902769, -2.79633, 152.834
2011-10-22, 23:05:08.832, 103.371, 1, 1, -0.096575, -2.80551, 152.689
2011-10-22, 23:05:08.931, 103.47, 1, 1, -0.105473, -2.80425, 152.549
2011-10-22, 23:05:09.61, 103.6, 1, 1, -0.118835, -2.79957, 152.406
2011-10-22, 23:05:09.131, 103.67, 1, 1, -0.107368, -2.82203, 152.12
2011-10-22, 23:05:09.230, 103.769, 1, 0, -0.107368, -2.82203, 152.12
2011-10-22, 23:05:09.336, 103.875, 1, 0, -0.107368, -2.82203, 152.12
2011-10-22, 23:05:09.428, 103.967, 1, 1, -0.0988907, -2.81606, 151.832
2011-10-22, 23:05:09.567, 104.106, 1, 1, -0.10173, -2.81526, 151.69
2011-10-22, 23:05:09.631, 104.17, 1, 1, -0.0968318, -2.8223, 151.546
2011-10-22, 23:05:09.729, 104.268, 1, 1, -0.107283, -2.83163, 151.402
2011-10-22, 23:05:09.832, 104.371, 1, 1, -0.070223, -2.84183, 151.254
2011-10-22, 23:05:09.930, 104.469, 1, 0, -0.070223, -2.84183, 151.254
2011-10-22, 23:05:10.50, 104.589, 1, 1, -0.0887562, -2.82045, 150.966
2011-10-22, 23:05:10.136, 104.675, 1, 1, -0.0731126, -2.82418, 150.828
2011-10-22, 23:05:10.231, 104.77, 1, 1, -0.108157, -2.81393, 150.693
2011-10-22, 23:05:10.332, 104.871, 1, 1, -0.11326, -2.82393, 150.552
2011-10-22, 23:05:10.428, 104.967, 1, 1, -0.121277, -2.84101, 150.416
2011-10-22, 23:05:10.556, 105.095, 1, 1, -0.127092, -2.83896, 150.143
2011-10-22, 23:05:10.632, 105.171, 1, 0, -0.127092, -2.83896, 150.143
2011-10-22, 23:05:10.729, 105.268, 1, 1, -0.110839, -2.83408, 150
2011-10-22, 23:05:10.830, 105.369, 1, 1, -0.105904, -2.81994, 149.856
2011-10-22, 23:05:10.933, 105.472, 1, 1, -0.129918, -2.82961, 149.716
2011-10-22, 23:05:11.30, 105.569, 1, 1, -0.13784, -2.84619, 149.58
2011-10-22, 23:05:11.130, 105.669, 1, 1, -0.181189, -2.88481, 149.315
2011-10-22, 23:05:11.229, 105.768, 1, 0, -0.181189, -2.88481, 149.315
2011-10-22, 23:05:11.329, 105.868, 1, 1, -0.123752, -2.86658, 149.171
2011-10-22, 23:05:11.430, 105.969, 1, 1, -0.134783, -2.8695, 149.029
2011-10-22, 23:05:11.548, 106.087, 1, 1, -0.126321, -2.85087, 148.886
2011-10-22, 23:05:11.629, 106.168, 1, 1, -0.0972021, -2.83043, 148.745
2011-10-22, 23:05:11.731, 106.27, 1, 1, -0.0845837, -2.82737, 148.604
2011-10-22, 23:05:11.832, 106.371, 1, 1, -0.142812, -2.86551, 148.467
2011-10-22, 23:05:11.934, 106.473, 1, 1, -0.132562, -2.8593, 148.332
2011-10-22, 23:05:12.50, 106.589, 1, 1, -0.144323, -2.87735, 148.198
2011-10-22, 23:05:12.141, 106.68, 1, 1, -0.135841, -2.87365, 148.056
2011-10-22, 23:05:12.229, 106.768, 1, 1, -0.146902, -2.87947, 147.923
2011-10-22, 23:05:12.333, 106.872, 1, 0, -0.146902, -2.87947, 147.923
2011-10-22, 23:05:12.433, 106.972, 1, 1, -0.120933, -2.86959, 147.789
2011-10-22, 23:05:12.549, 107.088, 1, 1, 0.227919, -2.75863, 147.287
2011-10-22, 23:05:12.629, 107.168, 1, 0, 0.227919, -2.75863, 147.287
2011-10-22, 23:05:12.731, 107.27, 1, 1, 0.792186, -2.5902, 146.874
2011-10-22, 23:05:12.834, 107.373, 1, 1, 0.716541, -2.56587, 146.71
2011-10-22, 23:05:12.931, 107.47, 1, 0, 0.716541, -2.56587, 146.71
2011-10-22, 23:05:13.49, 107.588, 1, 1, 0.635881, -2.4623, 146.516
2011-10-22, 23:05:13.137, 107.676, 1, 1, 0.755866, -2.40681, 146.32
2011-10-22, 23:05:13.232, 107.771, 1, 1, 0.777583, -2.40197, 146.159
2011-10-22, 23:05:13.340, 107.879, 1, 1, 0.451579, -2.61841, 146.183
2011-10-22, 23:05:13.431, 107.97, 1, 1, 0.180244, -2.9219, 146.068
2011-10-22, 23:05:13.549, 108.088, 1, 1, 0.100172, -2.78107, 145.911
2011-10-22, 23:05:13.632, 108.171, 1, 0, 0.100172, -2.78107, 145.911
2011-10-22, 23:05:13.738, 108.277, 1, 1, -0.125821, -2.71603, 145.649
2011-10-22, 23:05:13.840, 108.379, 1, 0, -0.125821, -2.71603, 145.649
2011-10-22, 23:05:13.932, 108.471, 1, 1, -0.202795, -2.76636, 145.545
2011-10-22, 23:05:14.52, 108.591, 1, 1, -0.280259, -2.83697, 145.42
2011-10-22, 23:05:14.132, 108.671, 1, 1, -0.265909, -2.84515, 145.283
2011-10-22, 23:05:14.231, 108.77, 1, 1, -0.343803, -2.96928, 145.168
2011-10-22, 23:05:14.330, 108.869, 1, 1, -0.397354, -3.03122, 145.062
2011-10-22, 23:05:14.431, 108.97, 1, 1, -0.307102, -2.92645, 144.874
2011-10-22, 23:05:14.550, 109.089, 1, 1, -0.239656, -2.77651, 144.647
2011-10-22, 23:05:14.630, 109.169, 1, 1, -0.223266, -2.68024, 144.424
2011-10-22, 23:05:14.732, 109.271, 1, 1, -0.195547, -2.55797, 144.194
2011-10-22, 23:05:14.835, 109.374, 1, 1, -0.211675, -2.58313, 144.101
2011-10-22, 23:05:14.935, 109.474, 1, 1, -0.0599094, -2.44269, 143.689
2011-10-22, 23:05:15.52, 109.591, 1, 0, -0.0599094, -2.44269, 143.689
2011-10-22, 23:05:15.134, 109.673, 1, 1, 0.138905, -2.03633, 143.09
2011-10-22, 23:05:15.230, 109.769, 1, 0, 0.138905, -2.03633, 143.09
2011-10-22, 23:05:15.331, 109.87, 1, 0, 0.138905, -2.03633, 143.09
2011-10-22, 23:05:15.430, 109.969, 1, 1, 0.156688, -2.49023, 143.069
2011-10-22, 23:05:15.531, 110.07, 1, 0, 0.156688, -2.49023, 143.069
2011-10-22, 23:05:15.629, 110.168, 1, 1, -0.175777, -2.55687, 143.011
2011-10-22, 23:05:15.729, 110.268, 1, 1, -0.17346, -2.51931, 142.892
2011-10-22, 23:05:15.831, 110.37, 1, 1, -0.130007, -2.47882, 142.726
2011-10-22, 23:05:15.930, 110.469, 1, 1, -0.0798206, -2.28971, 142.548
2011-10-22, 23:05:16.32, 110.571, 1, 1, -0.115129, -2.3081, 142.442
2011-10-22, 23:05:16.130, 110.669, 1, 1, -0.129452, -2.33703, 142.309
2011-10-22, 23:05:16.229, 110.768, 1, 1, -0.0616478, -2.44761, 142.181
2011-10-22, 23:05:16.328, 110.867, 1, 1, 0.0268704, -2.56823, 142.076
2011-10-22, 23:05:16.428, 110.967, 1, 1, 0.261132, -2.6709, 141.961
2011-10-22, 23:05:16.548, 111.087, 1, 1, 0.662744, -2.17516, 141.699
2011-10-22, 23:05:16.628, 111.167, 1, 0, 0.662744, -2.17516, 141.699
2011-10-22, 23:05:16.732, 111.271, 1, 1, 0.619339, -2.25506, 141.446
2011-10-22, 23:05:16.837, 111.376, 1, 0, 0.619339, -2.25506, 141.446
2011-10-22, 23:05:16.930, 111.469, 1, 1, 0.666016, -2.20668, 141.307
2011-10-22, 23:05:17.97, 111.636, 1, 1, 0.326014, -2.24086, 141.098
2011-10-22, 23:05:17.191, 111.73, 1, 0, 0.326014, -2.24086, 141.098
2011-10-22, 23:05:17.230, 111.769, 1, 1, 0.353497, -2.43801, 140.921
2011-10-22, 23:05:17.329, 111.868, 1, 1, 0.307015, -2.49903, 140.603
2011-10-22, 23:05:17.432, 111.971, 1, 1, 0.346155, -2.43447, 140.464
2011-10-22, 23:05:17.540, 112.079, 1, 0, 0.346155, -2.43447, 140.464
2011-10-22, 23:05:17.637, 112.176, 1, 1, 0.296711, -2.36362, 140.367
2011-10-22, 23:05:17.732, 112.271, 1, 1, 0.165456, -2.27657, 140.262
2011-10-22, 23:05:17.831, 112.37, 1, 1, 0.0692179, -2.15484, 140.135
2011-10-22, 23:05:17.999, 112.538, 1, 1, -0.090987, -2.0333, 139.941
2011-10-22, 23:05:18.67, 112.606, 1, 0, -0.090987, -2.0333, 139.941
2011-10-22, 23:05:18.134, 112.673, 1, 1, 0.244758, -2.29367, 139.734
2011-10-22, 23:05:18.232, 112.771, 1, 1, 0.0424545, -2.50738, 139.538
2011-10-22, 23:05:18.333, 112.872, 1, 1, -0.0165533, -2.62328, 139.416
2011-10-22, 23:05:18.438, 112.977, 1, 1, -0.05595, -2.66826, 139.147
2011-10-22, 23:05:18.537, 113.076, 1, 0, -0.05595, -2.66826, 139.147
2011-10-22, 23:05:18.630, 113.169, 1, 1, -0.073364, -2.68867, 139.008
2011-10-22, 23:05:18.730, 113.269, 1, 1, -0.0786969, -2.70695, 138.876
2011-10-22, 23:05:18.829, 113.368, 1, 1, -0.0516168, -2.70552, 138.735
2011-10-22, 23:05:18.937, 113.476, 1, 1, -0.0888641, -2.77702, 138.472
2011-10-22, 23:05:19.40, 113.579, 1, 0, -0.0888641, -2.77702, 138.472
2011-10-22, 23:05:19.131, 113.67, 1, 1, -0.157706, -2.80994, 138.347
2011-10-22, 23:05:19.235, 113.774, 1, 1, -0.143899, -2.83178, 138.203
2011-10-22, 23:05:19.335, 113.874, 1, 1, -0.175712, -2.81943, 138.073
2011-10-22, 23:05:19.430, 113.969, 1, 1, -0.159925, -2.78279, 137.933
2011-10-22, 23:05:19.534, 114.073, 1, 1, -0.193883, -2.77602, 137.798
2011-10-22, 23:05:19.630, 114.169, 1, 1, -0.179287, -2.75025, 137.655
2011-10-22, 23:05:19.732, 114.271, 1, 1, -0.220793, -2.74751, 137.507
2011-10-22, 23:05:19.834, 114.373, 1, 1, -0.191541, -2.76382, 137.37
2011-10-22, 23:05:19.933, 114.472, 1, 1, -0.205093, -2.7418, 137.228
2011-10-22, 23:05:20.32, 114.571, 1, 1, -0.220853, -2.76823, 137.084
2011-10-22, 23:05:20.132, 114.671, 1, 1, -0.222813, -2.77525, 136.948
2011-10-22, 23:05:20.232, 114.771, 1, 1, -0.204611, -2.76758, 136.809
2011-10-22, 23:05:20.333, 114.872, 1, 1, -0.188019, -2.76072, 136.671
2011-10-22, 23:05:20.436, 114.975, 1, 1, -0.170518, -2.75919, 136.534
2011-10-22, 23:05:20.549, 115.088, 1, 1, -0.16937, -2.7537, 136.393
2011-10-22, 23:05:20.633, 115.172, 1, 1, -0.181041, -2.74186, 136.255
2011-10-22, 23:05:20.736, 115.275, 1, 1, -0.198021, -2.75143, 135.985
2011-10-22, 23:05:20.835, 115.374, 1, 0, -0.198021, -2.75143, 135.985
2011-10-22, 23:05:20.932, 115.471, 1, 1, -0.177368, -2.74442, 135.849
2011-10-22, 23:05:21.37, 115.576, 1, 1, -0.17971, -2.72682, 135.718
2011-10-22, 23:05:21.148, 115.687, 1, 1, -0.190238, -2.73536, 135.583
2011-10-22, 23:05:21.240, 115.779, 1, 1, -0.202436, -2.73394, 135.449
2011-10-22, 23:05:21.336, 115.875, 1, 1, -0.202325, -2.73591, 135.312
2011-10-22, 23:05:21.433, 115.972, 1, 1, -0.213422, -2.72909, 135.177
2011-10-22, 23:05:21.534, 116.073, 1, 1, -0.213662, -2.72393, 135.04
2011-10-22, 23:05:21.634, 116.173, 1, 1, -0.217532, -2.7235, 134.9
2011-10-22, 23:05:21.739, 116.278, 1, 1, -0.22893, -2.72946, 134.766
2011-10-22, 23:05:21.835, 116.374, 1, 1, -0.227831, -2.73056, 134.628
2011-10-22, 23:05:21.933, 116.472, 1, 1, -0.226437, -2.72745, 134.495
2011-10-22, 23:05:22.33, 116.572, 1, 1, -0.224821, -2.72761, 134.364
2011-10-22, 23:05:22.132, 116.671, 1, 1, -0.218708, -2.72323, 134.228
2011-10-22, 23:05:22.233, 116.772, 1, 1, -0.225934, -2.73573, 134.097
2011-10-22, 23:05:22.347, 116.886, 1, 1, -0.230188, -2.73318, 133.961
2011-10-22, 23:05:22.432, 116.971, 1, 1, -0.226953, -2.72976, 133.821
2011-10-22, 23:05:22.537, 117.076, 1, 1, -0.245674, -2.73517, 133.549
2011-10-22, 23:05:22.634, 117.173, 1, 1, -0.254309, -2.73947, 133.413
2011-10-22, 23:05:22.734, 117.273, 1, 0, -0.254309, -2.73947, 133.413
2011-10-22, 23:05:22.836, 117.375, 1, 1, -0.242864, -2.71223, 133.135
2011-10-22, 23:05:22.934, 117.473, 1, 0, -0.242864, -2.71223, 133.135
2011-10-22, 23:05:23.54, 117.593, 1, 1, -0.265178, -2.69759, 132.996
2011-10-22, 23:05:23.134, 117.673, 1, 1, -0.277695, -2.6871, 132.856
2011-10-22, 23:05:23.232, 117.771, 1, 1, -0.288258, -2.6824, 132.717
2011-10-22, 23:05:23.331, 117.87, 1, 1, -0.301846, -2.68613, 132.581
2011-10-22, 23:05:23.431, 117.97, 1, 1, -0.314815, -2.67722, 132.307
2011-10-22, 23:05:23.535, 118.074, 1, 1, -0.311753, -2.67721, 132.17
2011-10-22, 23:05:23.632, 118.171, 1, 0, -0.311753, -2.67721, 132.17
2011-10-22, 23:05:23.735, 118.274, 1, 1, -0.308384, -2.67884, 132.031
2011-10-22, 23:05:23.836, 118.375, 1, 1, -0.315796, -2.68566, 131.893
2011-10-22, 23:05:23.935, 118.474, 1, 1, -0.325673, -2.6733, 131.749
2011-10-22, 23:05:24.37, 118.576, 1, 1, -0.294243, -2.67028, 131.616
2011-10-22, 23:05:24.140, 118.679, 1, 1, -0.308734, -2.66174, 131.481
2011-10-22, 23:05:24.237, 118.776, 1, 1, -0.342984, -2.66617, 131.345
2011-10-22, 23:05:24.343, 118.882, 1, 1, -0.295065, -2.64964, 131.201
2011-10-22, 23:05:24.437, 118.976, 1, 1, -0.274332, -2.6673, 130.879
2011-10-22, 23:05:24.539, 119.078, 1, 0, -0.274332, -2.6673, 130.879
2011-10-22, 23:05:24.634, 119.173, 1, 0, -0.274332, -2.6673, 130.879
2011-10-22, 23:05:24.734, 119.273, 1, 1, -0.332902, -2.75852, 130.667
2011-10-22, 23:05:24.839, 119.378, 1, 1, -0.231452, -2.75386, 130.424
2011-10-22, 23:05:24.935, 119.474, 1, 1, -0.301818, -2.72132, 130.257
2011-10-22, 23:05:25.36, 119.575, 1, 0, -0.301818, -2.72132, 130.257
2011-10-22, 23:05:25.141, 119.68, 1, 1, -0.269147, -2.72511, 130.132
2011-10-22, 23:05:25.233, 119.772, 1, 1, -0.290835, -2.72448, 129.862
2011-10-22, 23:05:25.340, 119.879, 1, 0, -0.290835, -2.72448, 129.862
2011-10-22, 23:05:25.434, 119.973, 1, 1, -0.381312, -2.64699, 129.634
2011-10-22, 23:05:25.537, 120.076, 1, 0, -0.381312, -2.64699, 129.634
2011-10-22, 23:05:25.635, 120.174, 1, 1, -0.200445, -2.65884, 129.499
2011-10-22, 23:05:25.735, 120.274, 1, 1, -0.346509, -2.68604, 129.351
2011-10-22, 23:05:25.837, 120.376, 1, 1, -0.323739, -2.66791, 129.231
2011-10-22, 23:05:25.935, 120.474, 1, 1, -0.348017, -2.69736, 128.95
2011-10-22, 23:05:26.38, 120.577, 1, 0, -0.348017, -2.69736, 128.95
2011-10-22, 23:05:26.135, 120.674, 1, 1, -0.307485, -2.71067, 128.676
2011-10-22, 23:05:26.234, 120.773, 1, 0, -0.307485, -2.71067, 128.676
2011-10-22, 23:05:26.338, 120.877, 1, 1, -0.284037, -2.70077, 128.54
2011-10-22, 23:05:26.453, 120.992, 1, 1, -0.299862, -2.70358, 128.261
2011-10-22, 23:05:26.554, 121.093, 1, 1, -0.290972, -2.7109, 128.119
2011-10-22, 23:05:26.636, 121.175, 1, 0, -0.290972, -2.7109, 128.119
2011-10-22, 23:05:26.749, 121.288, 1, 1, -0.289076, -2.70521, 127.978
2011-10-22, 23:05:26.839, 121.378, 1, 1, -0.278717, -2.70859, 127.836
2011-10-22, 23:05:26.938, 121.477, 1, 1, -0.282406, -2.70391, 127.691
2011-10-22, 23:05:27.36, 121.575, 1, 1, -0.258763, -2.72481, 127.41
2011-10-22, 23:05:27.137, 121.676, 1, 1, -0.26392, -2.72363, 127.265
2011-10-22, 23:05:27.235, 121.774, 1, 0, -0.26392, -2.72363, 127.265
2011-10-22, 23:05:27.339, 121.878, 1, 1, -0.266316, -2.73948, 127.13
2011-10-22, 23:05:27.435, 121.974, 1, 0, -0.266316, -2.73948, 127.13
2011-10-22, 23:05:27.538, 122.077, 1, 1, -0.263, -2.72522, 126.991
2011-10-22, 23:05:27.634, 122.173, 1, 1, -0.270579, -2.74429, 126.71
2011-10-22, 23:05:27.736, 122.275, 1, 1, -0.324882, -2.77367, 126.441
2011-10-22, 23:05:27.834, 122.373, 1, 0, -0.324882, -2.77367, 126.441
2011-10-22, 23:05:27.937, 122.476, 1, 1, -0.361693, -2.8641, 126.17
2011-10-22, 23:05:28.44, 122.583, 1, 0, -0.361693, -2.8641, 126.17
2011-10-22, 23:05:28.136, 122.675, 1, 1, -0.37421, -2.90545, 126.051
2011-10-22, 23:05:28.241, 122.78, 1, 1, -0.312605, -2.81613, 125.914
2011-10-22, 23:05:28.338, 122.877, 1, 0, -0.312605, -2.81613, 125.914
2011-10-22, 23:05:28.436, 122.975, 1, 1, -0.366549, -2.80456, 125.504
2011-10-22, 23:05:28.538, 123.077, 1, 1, -0.368143, -2.81806, 125.372
2011-10-22, 23:05:28.635, 123.174, 1, 0, -0.368143, -2.81806, 125.372
2011-10-22, 23:05:28.744, 123.283, 1, 1, -0.366574, -2.811, 125.094
2011-10-22, 23:05:28.835, 123.374, 1, 0, -0.366574, -2.811, 125.094
2011-10-22, 23:05:28.944, 123.483, 1, 1, -0.368176, -2.81674, 124.822
2011-10-22, 23:05:29.46, 123.585, 1, 0, -0.368176, -2.81674, 124.822
2011-10-22, 23:05:29.143, 123.682, 1, 1, -0.363765, -2.81982, 124.549
2011-10-22, 23:05:29.243, 123.782, 1, 1, -0.361045, -2.8183, 124.409
2011-10-22, 23:05:29.337, 123.876, 1, 0, -0.361045, -2.8183, 124.409
2011-10-22, 23:05:29.439, 123.978, 1, 1, -0.372869, -2.81785, 124.123
2011-10-22, 23:05:29.557, 124.096, 1, 0, -0.372869, -2.81785, 124.123
2011-10-22, 23:05:29.642, 124.181, 1, 1, -0.340419, -2.83354, 123.985
2011-10-22, 23:05:29.735, 124.274, 1, 1, -0.337698, -2.85011, 123.715
2011-10-22, 23:05:29.839, 124.378, 1, 0, -0.337698, -2.85011, 123.715
2011-10-22, 23:05:29.939, 124.478, 1, 0, -0.337698, -2.85011, 123.715
2011-10-22, 23:05:30.38, 124.577, 1, 0, -0.337698, -2.85011, 123.715
2011-10-22, 23:05:30.139, 124.678, 1, 1, -0.337314, -2.83786, 123.166
2011-10-22, 23:05:30.238, 124.777, 1, 0, -0.337314, -2.83786, 123.166
2011-10-22, 23:05:30.336, 124.875, 1, 0, -0.337314, -2.83786, 123.166
2011-10-22, 23:05:30.436, 124.975, 1, 1, -0.349426, -2.8467, 122.895
2011-10-22, 23:05:30.556, 125.095, 1, 1, -0.356451, -2.84709, 122.622
2011-10-22, 23:05:30.638, 125.177, 1, 1, -0.354268, -2.83816, 122.48
2011-10-22, 23:05:30.739, 125.278, 1, 1, -0.34282, -2.82961, 122.345
2011-10-22, 23:05:30.838, 125.377, 1, 1, -0.349258, -2.82792, 122.207
2011-10-22, 23:05:30.953, 125.492, 1, 1, -0.340776, -2.8221, 122.071
2011-10-22, 23:05:31.38, 125.577, 1, 1, -0.343954, -2.82503, 121.932
2011-10-22, 23:05:31.165, 125.704, 1, 1, -0.345902, -2.82784, 121.799
2011-10-22, 23:05:31.237, 125.776, 1, 0, -0.345902, -2.82784, 121.799
2011-10-22, 23:05:31.336, 125.875, 1, 1, -0.340696, -2.82284, 121.664
2011-10-22, 23:05:31.436, 125.975, 1, 1, -0.339503, -2.8059, 121.53
2011-10-22, 23:05:31.540, 126.079, 1, 1, -0.338862, -2.81158, 121.394
2011-10-22, 23:05:31.636, 126.175, 1, 1, -0.367447, -2.81536, 121.26
2011-10-22, 23:05:31.738, 126.277, 1, 1, -0.598784, -2.76358, 121.134
2011-10-22, 23:05:31.840, 126.379, 1, 1, -0.387086, -2.76414, 120.866
2011-10-22, 23:05:31.936, 126.475, 1, 1, -0.415117, -2.78292, 120.751
2011-10-22, 23:05:32.40, 126.579, 1, 1, -0.393111, -2.79308, 120.603
2011-10-22, 23:05:32.136, 126.675, 1, 0, -0.393111, -2.79308, 120.603
2011-10-22, 23:05:32.239, 126.778, 1, 1, -0.386087, -2.77966, 120.473
2011-10-22, 23:05:32.345, 126.884, 1, 1, -0.384233, -2.79992, 120.197
2011-10-22, 23:05:32.439, 126.978, 1, 0, -0.384233, -2.79992, 120.197
2011-10-22, 23:05:32.545, 127.084, 1, 1, -0.384982, -2.81861, 119.916
2011-10-22, 23:05:32.639, 127.178, 1, 0, -0.384982, -2.81861, 119.916
2011-10-22, 23:05:32.740, 127.279, 1, 1, -0.380638, -2.80551, 119.641
2011-10-22, 23:05:32.843, 127.382, 1, 1, -0.380567, -2.80062, 119.507
2011-10-22, 23:05:32.941, 127.48, 1, 1, -0.383736, -2.78372, 119.346
2011-10-22, 23:05:33.42, 127.581, 1, 1, -0.3842, -2.81168, 119.23
2011-10-22, 23:05:33.140, 127.679, 1, 1, -0.382663, -2.80439, 119.087
2011-10-22, 23:05:33.241, 127.78, 1, 1, -0.396609, -2.80312, 118.947
2011-10-22, 23:05:33.341, 127.88, 1, 1, -0.389831, -2.79744, 118.81
